NAME,SYMBOL,SLUG,N MARKET PAIRS,DATE ADDED,TAGS,MAX SUPPLY,CIRC SUPPLY,TOTAL SUPPLY,CMC RANK,LAST UPDATED,EXCH CUR,PRICE,VOLUME 24h,% CHANGE 1h,% CHANGE 24h,% CHANGE 7d,% CHANGE 30d,% CHANGE 60d,% CHANGE 90d,MARKET CAP
SushiSwap,SUSHI,sushiswap,188,2020-08-28T00:00:00.000Z,"decentralized-exchange,defi,dao,yield-farming,amm,yearn-partnerships,governance,blockchain-capital-portfolio,defiance-capital,alameda-research-portfolio,pantera-capital-portfolio",250000000,127244443,214097742.3,77,2021-05-11T12:52:05.000Z,GBP,9.961543635,563233414.5,-1.46467876,-11.68284952,-3.30594015,-1.05945366,-25.21328783,-3.70133729,1267551071
Siacoin,SC,siacoin,50,2015-08-26T00:00:00.000Z,"mineable,pow,blake2b,platform,distributed-computing,filesharing,storage,dragonfly-capital-portfolio,fenbushi-capital-portfolio,paradigm-xzy-screener",,47778472992,47778472992,78,2021-05-11T12:52:02.000Z,GBP,0.025962885,189293217.8,0.79595888,-3.89090918,-7.3483917,35.92647356,210.0136119,250.9426625,1240467009
NEAR Protocol,NEAR,near-protocol,34,2020-08-11T00:00:00.000Z,"platform,staking,coinbase-ventures-portfolio,coinfund-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,kinetic-capital",1000000000,373289216,1000000000,79,2021-05-11T12:52:04.000Z,GBP,3.331350444,55735542.99,-1.6935177,-7.5284873,-11.05504722,-33.77304677,-33.27379738,41.36113643,1243557195
The Graph,GRT,the-graph,117,2020-12-17T00:00:00.000Z,"ai-big-data,enterprise-solutions,defi,binance-smart-chain,coinbase-ventures-portfolio,solana-ecosystem,analytics,coinfund-portfolio,dcg-portfolio,fabric-ventures-portfolio,framework-ventures,ledgerprime-portfolio,multicoin-capital-portfolio,parafi-capital",10057044431,1245666867,10000000000,80,2021-05-11T12:52:07.000Z,GBP,0.976600588,210359507.4,-1.19847078,-9.1247747,-12.4361503,-25.12021393,-23.69912581,30.00429258,1216518994
UMA,UMA,uma,95,2020-05-25T00:00:00.000Z,"defi,derivatives,oracles,dao,coinbase-ventures-portfolio,governance,synthetics,blockchain-capital-portfolio,dragonfly-capital-portfolio,placeholder-ventures-portfolio",101172570,60078659.61,102089750.5,81,2021-05-11T12:52:04.000Z,GBP,19.99709836,176617680.3,2.40917421,11.86400465,9.41830517,1.50992607,20.04030767,-0.15485779,1201398866
Celsius,CEL,celsius,25,2018-05-18T00:00:00.000Z,exnetwork-capital-portfolio,695658160,238863519.8,695658160,82,2021-05-11T12:51:08.000Z,GBP,4.930805434,5520907.705,-1.89224064,-6.76717006,8.12767262,-3.77097937,30.90697317,19.88247181,1177789542
Horizen,ZEN,horizen,58,2017-06-01T00:00:00.000Z,"mineable,medium-of-exchange,content-creation,privacy,masternodes,dcg-portfolio",21000000,11069131.25,11069131.25,83,2021-05-11T12:52:05.000Z,GBP,99.62446242,117216290.1,-1.83850667,2.55650218,20.24742648,84.4199016,194.9780832,236.5888441,1102756250
ICON,ICX,icon,64,2017-10-27T00:00:00.000Z,"platform,enterprise-solutions,interoperability,kinetic-capital,pantera-capital-portfolio",,622319711.3,800460000,84,2021-05-11T12:52:03.000Z,GBP,1.62164762,177345089.5,-2.03198751,-16.80303506,-4.32231557,-9.67876676,24.82365987,154.6287626,1009183278
OMG Network,OMG,omg,261,2017-07-14T00:00:00.000Z,"medium-of-exchange,payments,state-channels,pantera-capital-portfolio",140245399,140245398.2,140245398.2,85,2021-05-11T12:51:09.000Z,GBP,7.152878877,579178900,-3.4201289,-11.56602481,2.98106619,2.88466329,91.8998275,92.65158862,1003158347
0x,ZRX,0x,233,2017-08-16T00:00:00.000Z,"platform,decentralized-exchange,defi,dao,substrate,polkadot,polkadot-ecosystem,polychain-capital-portfolio,governance,blockchain-capital-portfolio,boostvc-portfolio,fabric-ventures-portfolio,kinetic-capital,placeholder-ventures-portfolio,pantera-capital-portfolio",1000000000,781547659.2,1000000000,86,2021-05-11T12:51:10.000Z,GBP,1.241554877,165266500.9,-1.01750125,-11.23956251,-5.46796588,-18.33400859,29.34636494,22.01331664,970334308.1
Bancor,BNT,bancor,221,2017-06-18T00:00:00.000Z,"marketplace,decentralized-exchange,defi,payments,amm,kinetic-capital",,178540878.7,178540878.7,87,2021-05-11T12:51:08.000Z,GBP,5.346512398,128903000.4,-0.82471736,-6.60727764,-0.88555533,6.68002871,-5.96256244,181.755772,954571021.7
Helium,HNT,helium,13,2020-06-05T00:00:00.000Z,"mineable,enterprise-solutions,distributed-computing,iot,usv-portfolio,multicoin-capital-portfolio",223000000,82155681.44,223000000,88,2021-05-11T12:52:07.000Z,GBP,11.53198329,13417480.16,-1.87745865,-11.34624274,-16.29934747,-1.38162835,170.753114,348.8227456,947417945.5
Ravencoin,RVN,ravencoin,78,2018-03-10T00:00:00.000Z,"mineable,platform,crowdfunding",21000000000,8746525000,8746525000,89,2021-05-11T12:52:04.000Z,GBP,0.107741011,94329682.57,-1.29186371,-7.75497486,-14.90938383,-18.51454432,-20.60270522,221.3495262,942359447.3
SwissBorg,CHSB,swissborg,7,2018-02-02T00:00:00.000Z,"asset-management,staking",,1000000000,1000000000,90,2021-05-11T12:52:06.000Z,GBP,0.952749636,6717374,2.45179414,4.75217884,-12.88635442,27.51201462,-6.35879976,56.97965154,952749636.2
Venus,XVS,venus,35,2020-10-05T00:00:00.000Z,"defi,yield-farming,binance-smart-chain,binance-launchpool,lending-borowing",30000000,9864175,30000000,91,2021-05-11T12:52:03.000Z,GBP,92.69144452,238259220.7,2.17533638,-2.15514418,3.1662876,113.0901563,138.4018171,231.43068,914324629.7
Nano,NANO,nano,55,2017-03-06T00:00:00.000Z,"pow,blake2b,medium-of-exchange,payments",133248298,133248297.2,133248297.2,92,2021-05-11T12:52:07.000Z,GBP,6.449144183,80071102.06,3.44613685,-2.85479313,-4.80661192,54.15889654,77.75212341,107.8603724,859337480.7
Bitcoin Diamond,BCD,bitcoin-diamond,28,2017-11-24T00:00:00.000Z,"mineable,medium-of-exchange,payments",210000000,186492898,189492898,93,2021-05-11T12:52:04.000Z,GBP,4.58741293,110595180.4,-1.35479831,-16.40926738,126.7868149,118.4758641,486.3395333,717.289776,855519931.3
Harmony,ONE,harmony,34,2019-06-01T00:00:00.000Z,"platform,enterprise-solutions,scaling,smart-contracts,binance-launchpad,binance-labs-portfolio,hashkey-capital-portfolio",12600000000,9507132552,13016029552,94,2021-05-11T12:51:13.000Z,GBP,0.086928172,106781769.3,-1.94990199,-10.96640483,-10.2339273,-17.70296828,142.3217816,581.5189127,826437650
Celo,CELO,celo,27,2020-05-22T00:00:00.000Z,"pos,zero-knowledge-proofs,mobile,payments,smart-contracts,coinbase-ventures-portfolio,polychain-capital-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,a16z-portfolio",1000000000,225479897,1000000000,95,2021-05-11T12:52:06.000Z,GBP,3.539832272,37030534.59,-2.70804496,-3.51816056,-6.94767482,10.77311397,27.6319569,34.41064414,798161016.1
TrueUSD,TUSD,trueusd,236,2018-03-06T00:00:00.000Z,"store-of-value,stablecoin,stablecoin-asset-backed,avalanche-ecosystem",,1125523285,1125523285,96,2021-05-11T12:52:06.000Z,GBP,0.706445979,131148144,-0.02457395,-0.36385001,-2.38831153,-0.08084552,0.00184761,-0.02612751,795121398.9
Lisk,LSK,lisk,60,2016-04-06T00:00:00.000Z,"dpos,platform,enterprise-solutions,smart-contracts",,128015521.4,143945789,97,2021-05-11T12:52:03.000Z,GBP,5.812151237,127866972,-3.24522525,-9.15290849,32.23293541,21.43337152,157.4717926,327.352354,744045571
Ankr,ANKR,ankr,59,2019-03-06T00:00:00.000Z,"platform,enterprise-solutions,defi,filesharing,staking,substrate,binance-chain,polkadot-ecosystem,pantera-capital-portfolio",10000000000,6996232711,10000000000,98,2021-05-11T12:51:08.000Z,GBP,0.105566019,91907210.06,-0.45467711,-4.51008266,-11.55245817,2.21705051,147.4835831,731.9422822,738564434.3
BakeryToken,BAKE,bakerytoken,57,2020-09-15T00:00:00.000Z,"collectibles-nfts,defi,binance-chain,amm,binance-smart-chain,dex",277237400,188717930.4,277237400,99,2021-05-11T12:51:10.000Z,GBP,3.805623998,100113297.8,-3.31246421,-6.78630538,-20.79376017,287.5596708,318.0746209,1237.641666,718189485
KuCoin Token,KCS,kucoin-token,36,2017-10-24T00:00:00.000Z,"marketplace,centralized-exchange,discount-token",170118638,80118638,170118638,100,2021-05-11T12:52:02.000Z,GBP,8.954977728,33913744.85,1.35229079,-0.58096687,-16.90563746,-22.08763225,171.3431407,395.4279215,717460618.9
Reserve Rights,RSR,reserve-rights,79,2019-05-24T00:00:00.000Z,"store-of-value,defi,stablecoin,stablecoin-asset-backed,coinbase-ventures-portfolio,arrington-xrp-capital,dcg-portfolio",1E+11,13159999000,1E+11,101,2021-05-11T12:51:11.000Z,GBP,0.054251327,87025616.98,-2.29827334,-8.68017763,-13.25096028,-11.71700793,11.04268001,57.03220321,713947410.4
Verge,XVG,verge,44,2014-10-25T00:00:00.000Z,"mineable,multiple-algorithms,medium-of-exchange,privacy",16555000000,16451661949,16451661949,102,2021-05-11T12:51:08.000Z,GBP,0.042079178,71762447.47,-4.49282114,-5.00004165,15.52230898,38.19790348,131.5799738,207.6019407,692272412
IOST,IOST,iostoken,89,2018-01-16T00:00:00.000Z,"hardware,iot,huobi-capital",90000000000,16454275775,16454275775,103,2021-05-11T12:52:05.000Z,GBP,0.041085561,317992498.8,-1.16936404,-5.77245461,-7.63744717,4.49430346,31.99331597,165.652199,676033144.4
1inch,1INCH,1inch,188,2020-12-25T00:00:00.000Z,"decentralized-exchange,defi,amm,binance-smart-chain,binance-labs-portfolio,blockchain-capital-portfolio,dragonfly-capital-portfolio,fabric-ventures-portfolio,alameda-research-portfolio,parafi-capital",,156671622.9,1500000000,104,2021-05-11T12:51:10.000Z,GBP,4.26867956,197523047.2,-1.34217173,-10.98413873,0.77846286,6.73538537,52.54988701,24.58111222,668780954.3
Paxos Standard,PAX,paxos-standard,169,2018-09-27T00:00:00.000Z,"store-of-value,stablecoin,stablecoin-asset-backed",,909804609.4,909804609.4,105,2021-05-11T12:52:03.000Z,GBP,0.706373193,91090883.98,-0.05388969,-0.36844128,-2.38806144,-0.09276097,0.09917467,0.02362638,642661587.1
Livepeer,LPT,livepeer,26,2018-12-19T00:00:00.000Z,"coinfund-portfolio,dcg-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio",22906951,21164655.33,22859012.33,106,2021-05-11T12:52:05.000Z,GBP,30.29254889,27995082.56,0.40683392,7.06090483,31.82804987,37.29112542,757.1843669,1133.646488,641131356.4
Flow,FLOW,flow,27,2021-01-27T00:00:00.000Z,"collectibles-nfts,coinbase-ventures-portfolio,coinfund-portfolio,dcg-portfolio,ledgerprime-portfolio,a16z-portfolio",1344157523,33967817,1344157523,107,2021-05-11T12:52:06.000Z,GBP,18.76780733,57252344.23,-0.97699676,-4.49868127,-21.81959238,-20.15813368,-16.50762718,133.2482413,637501444.8
Voyager Token,VGX,voyager-token,7,2017-07-18T00:00:00.000Z,"asset-management,wallet",222295209,222295208,222295208.2,108,2021-05-11T12:51:10.000Z,GBP,2.834577654,7943381.057,-0.01785584,1.2011717,-4.07591376,-6.97025616,-24.90665127,68.31000598,630113029.2
Arweave,AR,arweave,18,2020-05-27T00:00:00.000Z,"distributed-computing,filesharing,storage,coinbase-ventures-portfolio,solana-ecosystem,blockchain-capital-portfolio,a16z-portfolio,multicoin-capital-portfolio",66000000,33394701,63190435,109,2021-05-11T12:52:07.000Z,GBP,18.53366809,13855349.42,0.61299208,13.71894698,-4.31294373,-8.09087116,83.02670373,318.7763645,618926304.4
Ren,REN,ren,128,2018-02-21T00:00:00.000Z,"marketplace,defi,polkadot-ecosystem,solana-ecosystem,kinetic-capital,huobi-capital,alameda-research-portfolio",1000000000,997163051,999999632.8,110,2021-05-11T12:52:04.000Z,GBP,0.614816902,88860951.49,-1.1467688,-9.08466634,-11.91228892,-18.90237535,-26.19884887,4.22361724,613072697.7
Nervos Network,CKB,nervos-network,43,2019-11-19T00:00:00.000Z,"polychain-capital-portfolio,blockchain-capital-portfolio,cms-holdings-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,hashkey-capital-portfolio,huobi-capital,1confirmation-portfolio,multicoin-capital-portfolio",,26267779644,32041838920,111,2021-05-11T12:51:10.000Z,GBP,0.022795402,278643265.3,-2.226788,-10.80905842,25.47157906,5.92570049,114.8677859,317.0846242,598784605.1
Curve DAO Token,CRV,curve-dao-token,128,2020-08-14T00:00:00.000Z,"decentralized-exchange,defi,dao,yield-farming,amm,governance,framework-ventures,alameda-research-portfolio",3303030299,273444536,1477184198,112,2021-05-11T12:52:05.000Z,GBP,2.182757751,227034190.8,-1.13902733,-10.42933947,-3.2449975,-2.79776533,48.02890654,1.64154056,596863180.3
iExec RLC,RLC,rlc,37,2017-04-20T00:00:00.000Z,"marketplace,ai-big-data,distributed-computing,defi,privacy,oracles,scaling,substrate,polkadot,polkadot-ecosystem",,80070793.24,86999784.99,113,2021-05-11T12:52:07.000Z,GBP,7.281250489,1377230402,-2.6328462,-3.33297621,174.8953248,264.4015821,326.3848005,526.7473496,583015502.4
Dent,DENT,dent,37,2017-08-12T00:00:00.000Z,services,,94033927361,1E+11,114,2021-05-11T12:51:09.000Z,GBP,0.00554779,101187403.8,-1.6381514,-9.27537325,-23.81401644,-41.27623328,209.8383591,1007.447449,521680512.6
GateToken,GT,gatetoken,19,2019-08-20T00:00:00.000Z,"marketplace,centralized-exchange,discount-token",,76129567.02,300000000,115,2021-05-11T12:52:04.000Z,GBP,6.553250853,62184761.19,-0.16753518,12.23732182,85.0502396,158.3154885,534.1324488,910.2779368,498896150
HUSD,HUSD,husd,78,2019-10-15T00:00:00.000Z,"pow,medium-of-exchange,stablecoin,stablecoin-asset-backed",,700952574.4,700952574.4,116,2021-05-11T12:51:08.000Z,GBP,0.706185845,243801497,-0.04496797,-0.39430346,-2.40057216,-0.19296941,-0.14025289,0.07422939,495002786.2
renBTC,RENBTC,renbtc,22,2020-06-28T00:00:00.000Z,"defi,polkadot-ecosystem,wrapped-tokens",13698,12616.756,12616.756,117,2021-05-11T12:52:08.000Z,GBP,39202.21803,5046038.754,-0.53183498,-5.71876348,-3.49279886,-7.05176652,-1.54664453,22.30815398,494604819.4
Dogelon Mars,ELON,dogelon,9,2021-04-23T00:00:00.000Z,memes,1E+15,4.86867E+14,1E+15,118,2021-05-11T12:52:04.000Z,GBP,9.94E-07,83170519.18,-0.21023395,210.3348038,627.6383421,,,,483771719.3
WazirX,WRX,wazirx,38,2020-02-06T00:00:00.000Z,binance-launchpad,,293763596,985546668,119,2021-05-11T12:52:02.000Z,GBP,1.63551969,57520720.61,-1.31434426,-3.29294654,-9.8608278,-34.97305027,520.7830954,1184.410065,480456145.6
Conflux Network,CFX,conflux-network,17,2020-11-11T00:00:00.000Z,"mineable,pow,platform,smart-contracts",,830920388.5,830920388.5,120,2021-05-11T12:52:04.000Z,GBP,0.563981845,10240962.24,-1.21003364,-7.95545762,-15.05232989,-34.23501623,30.21146802,133.1946958,468624013.7
Kyber Network Crystal Legacy,KNC,kyber-network-crystal-legacy,138,2017-09-24T00:00:00.000Z,"marketplace,decentralized-exchange,defi,dao,amm,three-arrows-capital-portfolio,governance,kinetic-capital,pantera-capital-portfolio,parafi-capital",226000000,205045092.1,210252943.8,121,2021-05-11T12:51:16.000Z,GBP,2.263624305,138964190.8,-2.8698319,-8.90230149,-4.34628456,-13.06026808,43.93073787,59.10677034,464145054
BTMX,BTMX,bitmax-token,9,2019-01-08T00:00:00.000Z,centralized-exchange,,749317256.4,749317256.4,122,2021-05-11T12:52:07.000Z,GBP,0.618532734,2561451.891,1.01650385,2.86845066,-5.82382787,-28.18221645,-23.26398985,289.1962998,463477251.4
Reef,REEF,reef,58,2020-09-08T00:00:00.000Z,"defi,substrate,polkadot,binance-smart-chain,polkadot-ecosystem,kinetic-capital,exnetwork-capital-portfolio",20000000000,12666667338,15934019762,123,2021-05-11T12:52:06.000Z,GBP,0.035655762,538888535.9,-1.98629391,22.52375072,26.05060821,23.40392423,27.81372051,57.7432624,451639681.7
Status,SNT,status,85,2017-06-28T00:00:00.000Z,"media,content-creation,privacy,fabric-ventures-portfolio,kinetic-capital",,3470483788,6804870174,124,2021-05-11T12:51:08.000Z,GBP,0.130571696,47254167,-2.55933965,-14.41714083,2.72441784,-6.30144316,101.9672255,154.8180055,453146955.1
Loopring,LRC,loopring,99,2017-08-30T00:00:00.000Z,"marketplace,decentralized-exchange,defi",1374513896,1222767707,1373873440,125,2021-05-11T12:51:10.000Z,GBP,0.357543052,47783072.34,-2.48183762,-9.81229178,-10.54172135,-10.77453491,-7.76949448,-23.6589091,437192098.5
Ocean Protocol,OCEAN,ocean-protocol,56,2019-05-06T00:00:00.000Z,"platform,ai-big-data,defi,filesharing,substrate,storage,polkadot-ecosystem,dcg-portfolio,fabric-ventures-portfolio",1410000000,426026836.8,613099141,126,2021-05-11T12:51:10.000Z,GBP,0.962341893,69182718.42,-1.22529879,-15.94472999,-6.93195288,-22.65534581,-3.91320245,70.35520163,409983472.6
Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,10,2021-03-19T00:00:00.000Z,"binance-smart-chain,binance-launchpool",15000000,8464089.961,15000000,127,2021-05-11T12:51:09.000Z,GBP,47.00316937,13553904.26,-1.56815868,-2.68060717,-5.48841327,14.10841145,,,397839054
Mdex,MDX,mdex,20,2021-01-27T00:00:00.000Z,"decentralized-exchange,defi,heco-ecosystem",,191305710,1000000000,128,2021-05-11T12:52:03.000Z,GBP,2.065577859,93617014.34,-0.79983707,0.68092846,-7.32395861,-27.79949115,-22.40824836,-6.90336805,395156839
VeThor Token,VTHO,vethor-token,22,2018-07-30T00:00:00.000Z,,,35277032750,35277032750,129,2021-05-11T12:51:10.000Z,GBP,0.010942387,47368600.19,-0.37238855,-9.29165081,-12.58589419,-4.88760077,153.7931112,501.0539051,386014950.8
Storj,STORJ,storj,73,2017-07-02T00:00:00.000Z,"platform,distributed-computing,filesharing,storage",,287149025,424999998,130,2021-05-11T12:51:09.000Z,GBP,1.322997847,85652302.09,-2.83550357,-9.53067064,-7.07006158,-21.45042597,139.9915569,231.1725879,379897542
SKALE Network,SKL,skale-network,37,2020-06-12T00:00:00.000Z,"platform,smart-contracts,staking,boostvc-portfolio,galaxy-digital-portfolio,hashkey-capital-portfolio",7000000000,958853025,4072194681,131,2021-05-11T12:52:07.000Z,GBP,0.37904925,47568982.51,-2.61636152,-9.8673124,-19.76411652,-22.66060669,-43.26269064,153.7908986,363452519.7
Quant,QNT,quant,28,2018-08-10T00:00:00.000Z,"platform,interoperability",14612493,12072738,14612493.08,132,2021-05-11T12:52:03.000Z,GBP,28.86774767,4997073.97,-2.27501514,4.54484209,-2.70452999,4.17662683,8.77095005,-3.39817223,348512754.3
Alpha Finance Lab,ALPHA,alpha-finance-lab,43,2020-09-29T00:00:00.000Z,"defi,yield-farming,binance-smart-chain,yield-aggregator,binance-launchpool,binance-launchpad,defiance-capital,alameda-research-portfolio,multicoin-capital-portfolio",1000000000,285579035,1000000000,133,2021-05-11T12:52:03.000Z,GBP,1.227983338,46148027.64,-2.53863479,-6.52223482,-16.60156783,8.36395088,9.07956171,-18.92907034,350686296.7
Prometeus,PROM,prometeus,17,2019-07-17T00:00:00.000Z,binance-chain,,16450000,19250000,134,2021-05-11T12:52:03.000Z,GBP,21.13349104,19039054.16,-2.41710703,-10.09499622,-43.18039862,144.0686167,143.7038027,492.798104,347645927.6
IoTeX,IOTX,iotex,31,2018-05-25T00:00:00.000Z,"platform,iot,hashkey-capital-portfolio,kinetic-capital",10000000000,9644304442,9644304442,135,2021-05-11T12:51:09.000Z,GBP,0.034167971,40003068.66,-1.74132161,-9.212385,-18.51010289,-1.78610303,31.04542569,212.5144648,329526310
Serum,SRM,serum,83,2020-08-04T00:00:00.000Z,"decentralized-exchange,defi,derivatives,smart-contracts,staking,solana-ecosystem,cms-holdings-portfolio,coinfund-portfolio,kinetic-capital,alameda-research-portfolio,exnetwork-capital-portfolio",10000000000,50000000,161000001,136,2021-05-11T12:52:03.000Z,GBP,6.463940358,120139806.4,-3.31854431,-10.35412253,-24.52474836,32.50036239,62.5260086,183.9238938,323197017.9
Stratis,STRAX,stratis,22,2016-08-12T00:00:00.000Z,"hybrid-pow-pos,x13,platform,enterprise-solutions",,131120306,131120306,137,2021-05-11T12:52:05.000Z,GBP,2.435731565,73437340.08,0.21846853,-8.09945236,26.21616281,43.13112199,152.9104723,252.9136263,319373868.1
Wootrade,WOO,wootrade,28,2020-10-23T00:00:00.000Z,"centralized-exchange,exnetwork-capital-portfolio",3000000000,376235705,2873566213,138,2021-05-11T12:52:05.000Z,GBP,0.833649274,29298704.44,-2.88797897,-6.25744251,30.95994821,27.61031377,274.1684901,2110.426805,313648622.2
Golem,GLM,golem-network-tokens,60,2016-11-18T00:00:00.000Z,"platform,distributed-computing,payments",,1000000000,1000000000,139,2021-05-11T12:52:06.000Z,GBP,0.310031282,12995517.12,-1.3506702,-11.86346875,-8.62164543,-21.35826482,-8.89386049,145.7472243,310031281.9
